NOME_CEDENTE,Yield_hje,Dias_Hoje,VALOR_NOMINAL_Medio,PDD_pct,Quantidade,Atraso_pct
DANPETRO DISTRIBUIDORA DE PETROLEO S/A,0.9994307944770936,30.062944192147004,41682.90317460317,0.0,63,0.0
DAX OIL REFINO S/A,1.103040291034802,7.586603336420327,140173.53090909088,0.003593937608962503,11,0.23285838506177706
J L TRANSPORTES EIRELI,1.4056181934176704,14.949972330964641,43933.587999999996,0.0,10,0.0834487916907034
